"city, state",ds,y
"Columbia, SC",2018,1173
"Spartanburg, SC",2018,985
"Sumter, SC",2018,1014
"Union County, SC",2018,867
"Charlotte, SC",2018,1310
"Concord, SC",2018,1310
"Gastonia, SC",2018,1310
"Custer County, SD",2018,1206
"Meade County, SD",2018,1075
"Rapid City, SD",2018,1251
"Sioux Falls, SD",2018,1045
"Sioux City, SD",2018,1011
"Campbell County, TN",2018,777
"Crockett County, TN",2018,840
"Grainger County, TN",2018,832
"Hickman County, TN",2018,927
"Morristown, TN",2018,932
"Macon County, TN",2018,812
"Jackson, TN",2018,1019
"Maury County, TN",2018,1114
"Clarksville, TN",2018,1169
"Morgan County, TN",2018,860
"Cleveland, TN",2018,965
"Roane County, TN",2018,944
"Chattanooga, TN",2018,1053
"Smith County, TN",2018,820
"Kingsport, TN",2018,903
"Bristol, TN",2018,903
"Memphis, TN",2018,1136
"Knoxville, TN",2018,1097
"Johnson City, TN",2018,843
"Nashville, TN",2018,1327
"Davidson, TN",2018,1327
"Murfreesboro, TN",2018,1327
", TN",2018,1327
"Franklin, TN",2018,1327
"Aransas County, TX",2018,1236
"Atascosa County, TX",2018,1046
"Austin County, TX",2018,1224
"Texarkana, TX",2018,1022
"Brazoria County, TX",2018,1480
"Brownsville, TX",2018,934
"Harlingen, TX",2018,934
"Killeen, TX",2018,1098
"Temple, TX",2018,1098
"Odessa, TX",2018,1481
"El Paso, TX",2018,1210
"Falls County, TX",2018,874
"Sherman, TX",2018,1181
"Denison, TX",2018,1181
"McAllen, TX",2018,956
"Edinburg, TX",2018,956
"Mission, TX",2018,956
"Hood County, TX",2018,1308
"Hudspeth County, TX",2018,1041
"Kendall County, TX",2018,1441
"Lampasas County, TX",2018,1014
"Lubbock, TX",2018,1225
"Lynn County, TX",2018,918
"Waco, TX",2018,1143
"Martin County, TX",2018,960
"Medina County, TX",2018,1083
"Midland, TX",2018,1712
"Newton County, TX",2018,975
"Oldham County, TX",2018,1112
"Beaumont, TX",2018,1101
"Port Arthur, TX",2018,1101
"Amarillo, TX",2018,1070
"College Station, TX",2018,1321
"Bryan, TX",2018,1321
"Dallas, TX",2018,1447
"Rusk County, TX",2018,1017
"Corpus Christi, TX",2018,1328
"Tyler, TX",2018,1168
"Somervell County, TX",2018,1014
"Fort Worth, TX",2018,1452
"Arlington, TX",2018,1452
"Abilene, TX",2018,1018
"San Angelo, TX",2018,1240
"Longview, TX",2018,1146
"Victoria, TX",2018,1215
"Houston, TX",2018,1456
"The Woodlands, TX",2018,1456
"Sugar Land, TX",2018,1456
"Laredo, TX",2018,1040
"Wichita Falls, TX",2018,1124
"Austin, TX",2018,1679
"Round Rock, TX",2018,1679
"San Antonio, TX",2018,1321
"New Braunfels, TX",2018,1321
"Wise County, TX",2018,1195
"Box Elder County, UT",2018,983
"Logan, UT",2018,1021
"Salt Lake City, UT",2018,1475
"Tooele County, UT",2018,1235
"Provo, UT",2018,1216
"Orem, UT",2018,1216
"St. George, UT",2018,1238
"Ogden, UT",2018,1258
"Clearfield, UT",2018,1258
"Burlington, VT",2018,1921
"South Burlington, VT",2018,1921
"Buckingham County, VA",2018,952
"Culpeper County, VA",2018,1464
"Floyd County, VA",2018,917
"Franklin County, VA",2018,961
"Giles County, VA",2018,868
"Pulaski County, VA",2018,910
"Rappahannock County, VA",2018,1429
"Warren County, VA",2018,1490
"Kingsport, VA",2018,903
"Bristol, VA",2018,903
"Charlottesville, VA",2018,1478
"Harrisonburg, VA",2018,1137
"Lynchburg, VA",2018,1079
"Washington, VA",2018,2353
"Arlington, VA",2018,2353
"Alexandria, VA",2018,2353
"Blacksburg, VA",2018,1289
"Christiansburg, VA",2018,1289
"Radford, VA",2018,1289
"Richmond, VA",2018,1386
"Roanoke, VA",2018,1162
"Staunton, VA",2018,1169
"Waynesboro, VA",2018,1169
"Virginia Beach, VA",2018,1533
"Norfolk, VA",2018,1533
"Newport News, VA",2018,1533
"Winchester, VA",2018,1340
"Lewiston, WA",2018,1012
"Columbia County, WA",2018,1115
"Longview, WA",2018,1244
"Wenatchee, WA",2018,1258
"Kennewick, WA",2018,1196
"Richland, WA",2018,1196
"Bremerton, WA",2018,1615
"Silverdale, WA",2018,1615
"Pend Oreille County, WA",2018,1084
"Tacoma, WA",2018,1666
"Mount Vernon, WA",2018,1365
"Anacortes, WA",2018,1365
"Portland, WA",2018,1935
"Vancouver, WA",2018,1935
"Hillsboro, WA",2018,1935
"Seattle, WA",2018,2719
"Bellevue, WA",2018,2719
"Spokane, WA",2018,1240
"Stevens County, WA",2018,1036
"Olympia, WA",2018,1629
"Tumwater, WA",2018,1629
"Walla Walla County, WA",2018,1287
"Bellingham, WA",2018,1495
"Yakima, WA",2018,1189
"Martinsburg, WV",2018,1298
"Boone County, WV",2018,807
"Fayette County, WV",2018,863
"Winchester, WV",2018,1340
"Weirton, WV",2018,887
"Steubenville, WV",2018,887
"Jefferson County, WV",2018,1283
"Charleston, WV",2018,989
"Lincoln County, WV",2018,886
"Cumberland, WV",2018,957
"Wheeling, WV",2018,887
"Morgantown, WV",2018,1099
"Putnam County, WV",2018,1035
"Raleigh County, WV",2018,923
"Huntington, WV",2018,937
"Ashland, WV",2018,937
"Parkersburg, WV",2018,982
"Vienna, WV",2018,982
"Columbia County, WI",2018,1246
"Madison, WI",2018,1522
"Duluth, WI",2018,1099
"Eau Claire, WI",2018,1052
"Fond du Lac, WI",2018,993
"Green County, WI",2018,1062
"Iowa County, WI",2018,992
"Kenosha County, WI",2018,1209
"Green Bay, WI",2018,1113
"La Crosse, WI",2018,1111
"Onalaska, WI",2018,1111
"Wausau, WI",2018,970
"Oconto County, WI",2018,968
"Appleton, WI",2018,1196
"Racine, WI",2018,1120
"Janesville, WI",2018,1041
"Beloit, WI",2018,1041
"Minneapolis, WI",2018,1547
"St. Paul, WI",2018,1547
"Bloomington, WI",2018,1547
"Sheboygan, WI",2018,919
"Milwaukee, WI",2018,1152
"Waukesha, WI",2018,1152
"West Allis, WI",2018,1152
"Oshkosh, WI",2018,1019
"Neenah, WI",2018,1019
"Cheyenne, WY",2018,1231
"Casper, WY",2018,1194
"Arecibo, PR",2018,551
"Fajardo, PR",2018,675
"Mayagüez, PR",2018,633
"Barranquitas, PR",2018,522
"Aibonito, PR",2018,522
"Guayama, PR",2018,547
"Quebradillas Municipio, PR",2018,566
"San German, PR",2018,567
"Caguas, PR",2018,674
"Aguadilla, PR",2018,545
"Isabela, PR",2018,545
"Utuado Municipio, PR",2018,520
"Ponce, PR",2018,637
"San Juan, PR",2018,706
"Guaynabo, PR",2018,706
"Yauco, PR",2018,501
"Daphne, AL",2019,1252
"Fairhope, AL",2019,1252
"Foley, AL",2019,1252
"Anniston, AL",2019,886
"Oxford, AL",2019,886
"Jacksonville, AL",2019,886
"Chilton County, AL",2019,908
"Gadsden, AL",2019,836
"Henry County, AL",2019,802
"Dothan, AL",2019,906
"Florence, AL",2019,888
"Muscle Shoals, AL",2019,888
"Auburn, AL",2019,1083
"Opelika, AL",2019,1083
"Huntsville, AL",2019,1084
"Mobile, AL",2019,1122
"Montgomery, AL",2019,1043
"Decatur, AL",2019,879
"Pickens County, AL",2019,846
"Columbus, AL",2019,1175
"Birmingham, AL",2019,1154
"Hoover, AL",2019,1154
"Tuscaloosa, AL",2019,1092
"Walker County, AL",2019,832
"Anchorage, AK",2019,1898
"Fairbanks, AK",2019,1961
"Matanuska, AK",2019,1559
"Susitna Borough, AK",2019,1559
"Sierra Vista, AZ",2019,1190
"Douglas, AZ",2019,1190
"Flagstaff, AZ",2019,1611
"Lake Havasu City, AZ",2019,1119
"Kingman, AZ",2019,1119
"Tucson, AZ",2019,1306
"Phoenix, AZ",2019,1551
"Mesa, AZ",2019,1551
"Scottsdale, AZ",2019,1551
"Prescott, AZ",2019,1358
"Yuma, AZ",2019,1154
"Jonesboro, AR",2019,1052
"Memphis, AR",2019,1194
"Hot Springs, AR",2019,972
"Grant County, AR",2019,901
"Pine Bluff, AR",2019,897
"Little River County, AR",2019,883
"Texarkana, AR",2019,1018
"Poinsett County, AR",2019,875
"Little Rock, AR",2019,1108
"North Little Rock, AR",2019,1108
"Conway, AR",2019,1108
"Fort Smith, AR",2019,957
"Fayetteville, AR",2019,1081
"Springdale, AR",2019,1081
"Rogers, AR",2019,1081
"Chico, CA",2019,1654
"Oakland, CA",2019,2925
"Fremont, CA",2019,2925
"Fresno, CA",2019,1364
"El Centro, CA",2019,1247
"Bakersfield, CA",2019,1334
"Hanford, CA",2019,1427
"Corcoran, CA",2019,1427
"Los Angeles, CA",2019,2401
"Long Beach, CA",2019,2401
"Glendale, CA",2019,2401
"Madera, CA",2019,1450
"Merced, CA",2019,1213
"Salinas, CA",2019,2219
"Napa, CA",2019,2465
"Santa Ana, CA",2019,2862
"Anaheim, CA",2019,2862
"Irvine, CA",2019,2862
"Sacramento, CA",2019,1764
"Roseville, CA",2019,1764
", CA",2019,1764
"Arden, CA",2019,1764
"Arcade, CA",2019,1764
"San Benito County, CA",2019,2530
"Riverside, CA",2019,1717
"San Bernardino, CA",2019,1717
"Ontario, CA",2019,1717
"San Diego, CA",2019,2962
"Carlsbad, CA",2019,2962
"Stockton, CA",2019,1579
"Lodi, CA",2019,1579
"San Luis Obispo, CA",2019,2230
"Paso Robles, CA",2019,2230
"Arroyo Grande, CA",2019,2230
"San Francisco, CA",2019,4153
"Santa Maria, CA",2019,2625
"Santa Barbara, CA",2019,2625
"San Jose, CA",2019,3829
"Sunnyvale, CA",2019,3829
"Santa Clara, CA",2019,3829
"Santa Cruz, CA",2019,3241
"Watsonville, CA",2019,3241
"Redding, CA",2019,1417
"Vallejo, CA",2019,2086
"Fairfield, CA",2019,2086
"Santa Rosa, CA",2019,2728
"Modesto, CA",2019,1451
"Visalia, CA",2019,1291
"Porterville, CA",2019,1291
"Oxnard, CA",2019,2518
"Thousand Oaks, CA",2019,2518
"Ventura, CA",2019,2518
"Yolo, CA",2019,1935
"Yuba City, CA",2019,1269
"Boulder, CO",2019,2126
"Colorado Springs, CO",2019,1538
"Fort Collins, CO",2019,1812
"Grand Junction, CO",2019,1217
"Denver, CO",2019,2119
"Aurora, CO",2019,2119
"Lakewood, CO",2019,2119
"Pueblo, CO",2019,1222
"Teller County, CO",2019,1544
"Greeley, CO",2019,1434
"Danbury, CT",2019,1983
"Bridgeport, CT",2019,1631
"Stamford, CT",2019,2404
"Norwalk, CT",2019,2404
"Southern Middlesex County, CT",2019,2063
"Milford, CT",2019,1720
"Ansonia, CT",2019,1720
"Seymour, CT",2019,1720
"Waterbury, CT",2019,1391
"New Haven, CT",2019,1788
"Meriden, CT",2019,1788
"Colchester, CT",2019,1771
"Lebanon, CT",2019,1771
"Norwich, CT",2019,1503
"New London, CT",2019,1503
"Hartford, CT",2019,1496
"West Hartford, CT",2019,1496
"East Hartford, CT",2019,1496
"Windham County, CT",2019,1326
"Dover, DE",2019,1485
"Philadelphia, DE",2019,1503
"Camden, DE",2019,1503
"Wilmington, DE",2019,1503
"Sussex County, DE",2019,1521
"Washington, DC",2019,2176
"Arlington, DC",2019,2176
"Alexandria, DC",2019,2176
"Baker County, FL",2019,942
"Panama City, FL",2019,1429
"Lynn Haven, FL",2019,1429
"Panama City Beach, FL",2019,1429
"Palm Bay, FL",2019,1370
"Melbourne, FL",2019,1370
"Titusville, FL",2019,1370
"Fort Lauderdale, FL",2019,2088
"Punta Gorda, FL",2019,1383
"Homosassa Springs, FL",2019,1191
"Naples, FL",2019,1760
"Immokalee, FL",2019,1760
"Marco Island, FL",2019,1760
"Palm Coast, FL",2019,1507
"Gainesville, FL",2019,1238
"Gulf County, FL",2019,1160
"Sebring, FL",2019,1098
"Sebastian, FL",2019,1352
"Vero Beach, FL",2019,1352
"Cape Coral, FL",2019,1351
"Fort Myers, FL",2019,1351
"Tallahassee, FL",2019,1282
"Ocala, FL",2019,1154
"Miami, FL",2019,1934
"Miami Beach, FL",2019,1934
"Kendall, FL",2019,1934
"Crestview, FL",2019,1397
"Fort Walton Beach, FL",2019,1397
"Destin, FL",2019,1397
"West Palm Beach, FL",2019,1953
"Boca Raton, FL",2019,1953
"Tampa, FL",2019,1485
"St. Petersburg, FL",2019,1485
"Clearwater, FL",2019,1485
"Lakeland, FL",2019,1233
"Winter Haven, FL",2019,1233
"Jacksonville, FL",2019,1280
"Port St. Lucie, FL",2019,1524
"Pensacola, FL",2019,1342
"Ferry Pass, FL",2019,1342
"Brent, FL",2019,1342
"North Port, FL",2019,1597
"Sarasota, FL",2019,1597
"Bradenton, FL",2019,1597
"Orlando, FL",2019,1576
"Kissimmee, FL",2019,1576
"Sanford, FL",2019,1576
"The Villages, FL",2019,1152
"Deltona, FL",2019,1458
"Daytona Beach, FL",2019,1458
"Ormond Beach, FL",2019,1458
"Wakulla County, FL",2019,1116
"Walton County, FL",2019,1189
"Butts County, GA",2019,1154
"Savannah, GA",2019,1364
"Rome, GA",2019,985
"Gainesville, GA",2019,1191
"Haralson County, GA",2019,1034
"Warner Robins, GA",2019,1151
"Lamar County, GA",2019,1058
"Hinesville, GA",2019,1254
"Lincoln County, GA",2019,925
"Long County, GA",2019,993
"Valdosta, GA",2019,986
"Brunswick, GA",2019,1114
"Meriwether County, GA",2019,1093
"Monroe County, GA",2019,937
"Morgan County, GA",2019,1223
"Murray County, GA",2019,913
"Columbus, GA",2019,1175
"Athens, GA",2019,1063
"Clarke County, GA",2019,1063
"Peach County, GA",2019,968
"Pulaski County, GA",2019,936
"Augusta, GA",2019,1142
"Richmond County, GA",2019,1142
"Chattanooga, GA",2019,1099
"Atlanta, GA",2019,1427
"Sandy Springs, GA",2019,1427
"Roswell, GA",2019,1427
"Dalton, GA",2019,1007
"Albany, GA",2019,898
"Urban Honolulu, HI",2019,2989
"Pocatello, ID",2019,977
"Butte County, ID",2019,1063
"Logan, ID",2019,1008
"Gem County, ID",2019,1072
"Idaho Falls, ID",2019,1028
"Coeur d'Alene, ID",2019,1222
"Lewiston, ID",2019,1072
"Boise City, ID",2019,1256
"Cape Girardeau, IL",2019,1078
"Bond County, IL",2019,918
"DeKalb County, IL",2019,1373
"De Witt County, IL",2019,939
"Grundy County, IL",2019,1517
"Jackson County, IL",2019,923
"Kankakee, IL",2019,1204
"Kendall County, IL",2019,1786
"Bloomington, IL",2019,1185
"Decatur, IL",2019,1013
"Macoupin County, IL",2019,950
"Champaign, IL",2019,1069
"Urbana, IL",2019,1069
"Davenport, IL",2019,1087
"Moline, IL",2019,1087
"Rock Island, IL",2019,1087
"St. Louis, IL",2019,1215
"Springfield, IL",2019,1074
"Danville, IL",2019,921
"Chicago, IL",2019,1542
"Joliet, IL",2019,1542
"Naperville, IL",2019,1542
"Williamson County, IL",2019,958
"Rockford, IL",2019,1080
"Peoria, IL",2019,1022
"Columbus, IN",2019,1110
"Carroll County, IN",2019,899
"Muncie, IN",2019,943
"Elkhart, IN",2019,1016
"Goshen, IN",2019,1016
"Louisville, IN",2019,1158
"Kokomo, IN",2019,998
"Jasper County, IN",2019,1061
"Michigan City, IN",2019,986
"La Porte, IN",2019,986
"Anderson, IN",2019,1023
"Bloomington, IN",2019,1241
"Cincinnati, IN",2019,1223
"Owen County, IN",2019,994
"Gary, IN",2019,1164
"Putnam County, IN",2019,1051
"South Bend, IN",2019,1047
"Mishawaka, IN",2019,1047
"Scott County, IN",2019,1054
"Indianapolis, IN",2019,1226
"Carmel, IN",2019,1226
"Sullivan County, IN",2019,1011
"Lafayette, IN",2019,1121
"West Lafayette, IN",2019,1121
"Union County, IN",2019,920
"Terre Haute, IN",2019,1040
"Evansville, IN",2019,1017
"Washington County, IN",2019,958
"Fort Wayne, IN",2019,1002
"Benton County, IA",2019,871
"Bremer County, IA",2019,927
"Dubuque, IA",2019,1059
"Waterloo, IA",2019,1087
"Cedar Falls, IA",2019,1087
"Iowa City, IA",2019,1304
"Jones County, IA",2019,905
"Cedar Rapids, IA",2019,1155
"Plymouth County, IA",2019,894
"Omaha, IA",2019,1250
"Council Bluffs, IA",2019,1250
"Davenport, IA",2019,1087
"Moline, IA",2019,1087
"Rock Island, IA",2019,1087
"Ames, IA",2019,1248
"Des Moines, IA",2019,1226
"West Des Moines, IA",2019,1226
"Washington County, IA",2019,918
"Sioux City, IA",2019,1027
"St. Joseph, KS",2019,1005
"Lawrence, KS",2019,1327
"Kingman County, KS",2019,953
"Manhattan, KS",2019,1330
"Wichita, KS",2019,1073
"Sumner County, KS",2019,906
"Topeka, KS",2019,1033
"Kansas City, KS",2019,1286
"Allen County, KY",2019,865
"Butler County, KY",2019,847
"Grant County, KY",2019,1155
"Huntington, KY",2019,989
"Ashland, KY",2019,989
"Evansville, KY",2019,1017
"Elizabethtown, KY",2019,1108
"Owensboro, KY",2019,962
"Meade County, KY",2019,1015
"Cincinnati, KY",2019,1223
"Shelby County, KY",2019,1151
"Clarksville, KY",2019,1220
"Louisville, KY",2019,1158
"Bowling Green, KY",2019,1037
"Lexington, KY",2019,1231
"Fayette, KY",2019,1231
"Acadia Parish, LA",2019,877
"Lake Charles, LA",2019,1059
"Shreveport, LA",2019,1045
"Bossier City, LA",2019,1045
"Iberia Parish, LA",2019,968
"Iberville Parish, LA",2019,951
"Alexandria, LA",2019,1020
"St. James Parish, LA",2019,927
"Lafayette, LA",2019,1105
"New Orleans, LA",2019,1304
"Metairie, LA",2019,1304
"Hammond, LA",2019,1055
"Houma, LA",2019,1190
"Thibodaux, LA",2019,1190
"Monroe, LA",2019,959
"Vermilion Parish, LA",2019,940
"Webster Parish, LA",2019,917
"Baton Rouge, LA",2019,1259
"Lewiston, ME",2019,1150
"Auburn, ME",2019,1150
"Cumberland County, ME",2019,1416
"Bangor, ME",2019,1248
"Penobscot County, ME",2019,1098
"Sagadahoc County, ME",2019,1295
"Portland, ME",2019,1829
"York County, ME",2019,1365
"York, ME",2019,1721
"Kittery, ME",2019,1721
"South Berwick, ME",2019,1721
"Cumberland, MD",2019,948
"Philadelphia, MD",2019,1503
"Camden, MD",2019,1503
"Wilmington, MD",2019,1503
"Washington, MD",2019,2176
"Arlington, MD",2019,2176
"Alexandria, MD",2019,2176
"California, MD",2019,1821
"Lexington Park, MD",2019,1821
"Somerset County, MD",2019,1107
"Hagerstown, MD",2019,1342
"Salisbury, MD",2019,1488
"Worcester County, MD",2019,1396
"Baltimore, MD",2019,1732
"Columbia, MD",2019,1732
"Towson, MD",2019,1732
"Barnstable Town, MA",2019,1931
"Pittsfield, MA",2019,1342
"Berkshire County, MA",2019,1337
"New Bedford, MA",2019,1169
"Easton, MA",2019,2108
"Raynham, MA",2019,2108
"Taunton, MA",2019,1529
"Mansfield, MA",2019,1529
"Norton, MA",2019,1529
"Providence, MA",2019,1328
"Fall River, MA",2019,1328
"Lawrence, MA",2019,1700
"Springfield, MA",2019,1329
"Lowell, MA",2019,1897
"Brockton, MA",2019,1853
"Boston, MA",2019,2749
"Cambridge, MA",2019,2749
"Quincy, MA",2019,2749
"Eastern Worcester County, MA",2019,1589
"Western Worcester County, MA",2019,1279
"Fitchburg, MA",2019,1380
"Leominster, MA",2019,1380
"Worcester, MA",2019,1506
"Barry County, MI",2019,1266
"Bay City, MI",2019,1022
"Niles, MI",2019,941
"Benton Harbor, MI",2019,941
"Battle Creek, MI",2019,986
"Cass County, MI",2019,979
"Flint, MI",2019,993
"Lansing, MI",2019,1201
"East Lansing, MI",2019,1201
"Jackson, MI",2019,1031
"Grand Rapids, MI",2019,1241
"Wyoming, MI",2019,1241
"Livingston County, MI",2019,1359
"Midland, MI",2019,1153
"Monroe, MI",2019,1177
"Montcalm County, MI",2019,1013
"Muskegon, MI",2019,1060
"Holland, MI",2019,1245
"Grand Haven, MI",2019,1245
"Saginaw, MI",2019,1034
"Kalamazoo, MI",2019,1085
"Portage, MI",2019,1085
"Ann Arbor, MI",2019,1499
"Detroit, MI",2019,1261
"Warren, MI",2019,1261
"Livonia, MI",2019,1261
"Fargo, MN",2019,1242
"Fillmore County, MN",2019,954
"La Crosse, MN",2019,1140
"Onalaska, MN",2019,1140
"Le Sueur County, MN",2019,1145
"Mille Lacs County, MN",2019,1207
"Mankato, MN",2019,1302
"North Mankato, MN",2019,1302
"Rochester, MN",2019,1316
"Grand Forks, MN",2019,1245
"Duluth, MN",2019,1121
"Sibley County, MN",2019,1020
"St. Cloud, MN",2019,1229
"Wabasha County, MN",2019,1126
"Minneapolis, MN",2019,1636
"St. Paul, MN",2019,1636
"Bloomington, MN",2019,1636
"Benton County, MS",2019,941
"Memphis, MS",2019,1194
"Gulfport, MS",2019,1073
"Biloxi, MS",2019,1073
"Pascagoula, MS",2019,1092
"Marshall County, MS",2019,890
"Hattiesburg, MS",2019,993
"Jackson, MS",2019,1090
"Simpson County, MS",2019,863
"Tate County, MS",2019,946
"Tunica County, MS",2019,970
"Yazoo County, MS",2019,867
"Bates County, MO",2019,915
"Columbia, MO",2019,1090
"Callaway County, MO",2019,972
"Cape Girardeau, MO",2019,1078
"Dallas County, MO",2019,820
"St. Joseph, MO",2019,1005
"McDonald County, MO",2019,840
"Moniteau County, MO",2019,834
"Joplin, MO",2019,968
"Jefferson City, MO",2019,934
"Polk County, MO",2019,927
"Kansas City, MO",2019,1286
"Springfield, MO",2019,1045
"St. Louis, MO",2019,1215
"Great Falls, MT",2019,1085
"Golden Valley County, MT",2019,1176
"Missoula, MT",2019,1340
"Billings, MT",2019,1262
"Sioux City, NE",2019,1027
"Hall County, NE",2019,1041
"Hamilton County, NE",2019,1012
"Howard County, NE",2019,971
"Lincoln, NE",2019,1142
"Merrick County, NE",2019,1012
"Saunders County, NE",2019,1093
"Seward County, NE",2019,996
"Omaha, NE",2019,1250
"Council Bluffs, NE",2019,1250
"Las Vegas, NV",2019,1416
"Henderson, NV",2019,1416
"Paradise, NV",2019,1416
"Reno, NV",2019,1499
"Carson City, NV",2019,1246
"Manchester, NH",2019,1539
"Nashua, NH",2019,1935
"Hillsborough County, NH",2019,1565
"Western Rockingham County, NH",2019,2038
"Boston, NH",2019,2749
"Cambridge, NH",2019,2749
"Quincy, NH",2019,2749
"Lawrence, NH",2019,1700
"Portsmouth, NH",2019,1595
"Rochester, NH",2019,1595
"Atlantic City, NJ",2019,1683
"Hammonton, NJ",2019,1683
"Ocean City, NJ",2019,1634
"Vineland, NJ",2019,1632
"Bridgeton, NJ",2019,1632
"Jersey City, NJ",2019,1971
"Trenton, NJ",2019,1749
"Monmouth, NJ",2019,2013
"Ocean, NJ",2019,2013
"Bergen, NJ",2019,2111
"Passaic, NJ",2019,2111
"Philadelphia, NJ",2019,1503
"Camden, NJ",2019,1503
"Wilmington, NJ",2019,1503
"Middlesex, NJ",2019,2213
"Somerset, NJ",2019,2213
"Hunterdon, NJ",2019,2213
"Newark, NJ",2019,1847
"Warren County, NJ",2019,1625
"Las Cruces, NM",2019,1012
"Farmington, NM",2019,1021
"Santa Fe, NM",2019,1406
"Albuquerque, NM",2019,1268
"Elmira, NY",2019,1074
"Watertown, NY",2019,1460
"Fort Drum, NY",2019,1460
"Buffalo, NY",2019,1050
"Cheektowaga, NY",2019,1050
"Niagara Falls, NY",2019,1050
"Utica, NY",2019,985
"Rome, NY",2019,985
"Poughkeepsie, NY",2019,1721
"Newburgh, NY",2019,1721
"Middletown, NY",2019,1721
"Syracuse, NY",2019,1088
"New York, NY",2019,2324
"Albany, NY",2019,1397
"Schenectady, NY",2019,1397
"Troy, NY",2019,1397
"Nassau, NY",2019,2460
"Suffolk, NY",2019,2460
"Binghamton, NY",2019,1086
"Ithaca, NY",2019,1448
"Kingston, NY",2019,1537
"Glens Falls, NY",2019,1231
"Rochester, NY",2019,1192
"Westchester County, NY",2019,2283
"Yates County, NY",2019,1024
"Burlington, NC",2019,1071
"Brunswick County, NC",2019,1130
"Hickory, NC",2019,873
"Lenoir, NC",2019,873
"Morganton, NC",2019,873
"Craven County, NC",2019,1236
"Fayetteville, NC",2019,1246
"Virginia Beach, NC",2019,1553
"Norfolk, NC",2019,1553
"Newport News, NC",2019,1553
"Davidson County, NC",2019,959
"Gates County, NC",2019,982
"Haywood County, NC",2019,1083
"Hoke County, NC",2019,1073
"Iredell County, NC",2019,1153
"Jones County, NC",2019,919
"Lincoln County, NC",2019,1072
"Asheville, NC",2019,1356
"Rocky Mount, NC",2019,985
"Wilmington, NC",2019,1404
"Jacksonville, NC",2019,1219
"Durham, NC",2019,1435
"Chapel Hill, NC",2019,1435
"Pamlico County, NC",2019,958
"Pender County, NC",2019,1075
"Person County, NC",2019,943
"Greenville, NC",2019,1097
"Greensboro, NC",2019,1028
"High Point, NC",2019,1028
"Rockingham County, NC",2019,888
"Rowan County, NC",2019,1112
"Charlotte, NC",2019,1388
"Concord, NC",2019,1388
"Gastonia, NC",2019,1388
"Raleigh, NC",2019,1396
"Goldsboro, NC",2019,964
"Winston, NC",2019,985
"Salem, NC",2019,985
"Fargo, ND",2019,1242
"Grand Forks, ND",2019,1245
"Bismarck, ND",2019,1177
"Oliver County, ND",2019,1145
"Sioux County, ND",2019,877
"Lima, OH",2019,920
"Wheeling, OH",2019,900
"Brown County, OH",2019,1030
"Springfield, OH",2019,1001
"Hocking County, OH",2019,986
"Weirton, OH",2019,883
"Steubenville, OH",2019,883
"Huntington, OH",2019,989
"Ashland, OH",2019,989
"Cleveland, OH",2019,1102
"Elyria, OH",2019,1102
"Dayton, OH",2019,1053
"Perry County, OH",2019,949
"Columbus, OH",2019,1225
"Mansfield, OH",2019,904
"Canton, OH",2019,989
"Massillon, OH",2019,989
"Akron, OH",2019,1019
"Youngstown, OH",2019,897
"Warren, OH",2019,897
"Boardman, OH",2019,897
"Union County, OH",2019,1223
"Cincinnati, OH",2019,1223
"Toledo, OH",2019,994
"Lawton, OK",2019,1052
"Cotton County, OK",2019,958
"Grady County, OK",2019,969
"Le Flore County, OK",2019,917
"Lincoln County, OK",2019,916
"Oklahoma City, OK",2019,1184
"Okmulgee County, OK",2019,942
"Pawnee County, OK",2019,948
"Fort Smith, OK",2019,957
"Tulsa, OK",2019,1162
"Corvallis, OR",2019,1541
"Bend, OR",2019,1540
"Redmond, OR",2019,1540
"Medford, OR",2019,1429
"Grants Pass, OR",2019,1381
"Eugene, OR",2019,1492
"Springfield, OR",2019,1492
"Albany, OR",2019,1453
"Salem, OR",2019,1405
"Portland, OR",2019,2084
"Vancouver, OR",2019,2084
"Hillsboro, OR",2019,2084
"Gettysburg, PA",2019,1266
"Armstrong County, PA",2019,931
"Reading, PA",2019,1295
"Altoona, PA",2019,997
"Johnstown, PA",2019,911
"State College, PA",2019,1440
"Columbia County, PA",2019,1034
"Erie, PA",2019,1027
"Chambersburg, PA",2019,1188
"Waynesboro, PA",2019,1188
"Lancaster, PA",2019,1386
"Lebanon, PA",2019,1186
"Williamsport, PA",2019,1152
"Sharon, PA",2019,904
"East Stroudsburg, PA",2019,1523
"Montour County, PA",2019,1133
"Allentown, PA",2019,1464
"Bethlehem, PA",2019,1464
"Easton, PA",2019,1464
"Harrisburg, PA",2019,1296
"Carlisle, PA",2019,1296
"Philadelphia, PA",2019,1503
"Camden, PA",2019,1503
"Wilmington, PA",2019,1503
"Pike County, PA",2019,1744
"Pittsburgh, PA",2019,1137
"Scranton, PA",2019,1007
", PA",2019,1007
"Wilkes, PA",2019,1007
"Barre, PA",2019,1007
"York, PA",2019,1212
"Hanover, PA",2019,1212
"Newport, RI",2019,1992
"Middleton, RI",2019,1992
"Portsmouth, RI",2019,1992
"Providence, RI",2019,1328
"Fall River, RI",2019,1328
"Westerly, RI",2019,1640
"Hopkinton, RI",2019,1640
"New Shoreham, RI",2019,1640
"Anderson, SC",2019,1019
"Beaufort County, SC",2019,1505
"Chester County, SC",2019,941
"Darlington County, SC",2019,898
"Charleston, SC",2019,1479
