"city, state",ds,y
"Douglas, AZ",2018,617
"Flagstaff, AZ",2018,782
"Lake Havasu City, AZ",2018,564
"Kingman, AZ",2018,564
"Tucson, AZ",2018,545
"Phoenix, AZ",2018,684
"Mesa, AZ",2018,684
"Scottsdale, AZ",2018,684
"Prescott, AZ",2018,665
"Yuma, AZ",2018,583
"Jonesboro, AR",2018,493
"Memphis, AR",2018,628
"Hot Springs, AR",2018,531
"Grant County, AR",2018,470
"Pine Bluff, AR",2018,479
"Little River County, AR",2018,450
"Texarkana, AR",2018,558
"Poinsett County, AR",2018,473
"Little Rock, AR",2018,585
"North Little Rock, AR",2018,585
"Conway, AR",2018,585
"Fort Smith, AR",2018,486
"Fayetteville, AR",2018,524
"Springdale, AR",2018,524
"Rogers, AR",2018,524
"Chico, CA",2018,712
"Oakland, CA",2018,1540
"Fremont, CA",2018,1540
"Fresno, CA",2018,697
"El Centro, CA",2018,575
"Bakersfield, CA",2018,672
"Hanford, CA",2018,747
"Corcoran, CA",2018,747
"Los Angeles, CA",2018,1067
"Long Beach, CA",2018,1067
"Glendale, CA",2018,1067
"Madera, CA",2018,718
"Merced, CA",2018,542
"Salinas, CA",2018,986
"Napa, CA",2018,1005
"Santa Ana, CA",2018,1294
"Anaheim, CA",2018,1294
"Irvine, CA",2018,1294
"Sacramento, CA",2018,757
"Roseville, CA",2018,757
", CA",2018,757
"Arden, CA",2018,757
"Arcade, CA",2018,757
"San Benito County, CA",2018,1269
"Riverside, CA",2018,768
"San Bernardino, CA",2018,768
"Ontario, CA",2018,768
"San Diego, CA",2018,1257
"Carlsbad, CA",2018,1257
"Stockton, CA",2018,631
"Lodi, CA",2018,631
"San Luis Obispo, CA",2018,971
"Paso Robles, CA",2018,971
"Arroyo Grande, CA",2018,971
"San Francisco, CA",2018,2014
"Santa Maria, CA",2018,1393
"Santa Barbara, CA",2018,1393
"San Jose, CA",2018,1716
"Sunnyvale, CA",2018,1716
"Santa Clara, CA",2018,1716
"Santa Cruz, CA",2018,1253
"Watsonville, CA",2018,1253
"Redding, CA",2018,658
"Vallejo, CA",2018,874
"Fairfield, CA",2018,874
"Santa Rosa, CA",2018,1224
"Modesto, CA",2018,727
"Visalia, CA",2018,629
"Porterville, CA",2018,629
"Oxnard, CA",2018,1109
"Thousand Oaks, CA",2018,1109
"Ventura, CA",2018,1109
"Yolo, CA",2018,848
"Yuba City, CA",2018,674
"Boulder, CO",2018,1084
"Colorado Springs, CO",2018,651
"Fort Collins, CO",2018,782
"Grand Junction, CO",2018,589
"Denver, CO",2018,938
"Aurora, CO",2018,938
"Lakewood, CO",2018,938
"Pueblo, CO",2018,575
"Teller County, CO",2018,666
"Greeley, CO",2018,625
"Danbury, CT",2018,1026
"Bridgeport, CT",2018,846
"Stamford, CT",2018,1267
"Norwalk, CT",2018,1267
"Southern Middlesex County, CT",2018,884
"Milford, CT",2018,913
"Ansonia, CT",2018,913
"Seymour, CT",2018,913
"Waterbury, CT",2018,669
"New Haven, CT",2018,965
"Meriden, CT",2018,965
"Colchester, CT",2018,904
"Lebanon, CT",2018,904
"Norwich, CT",2018,840
"New London, CT",2018,840
"Hartford, CT",2018,752
"West Hartford, CT",2018,752
"East Hartford, CT",2018,752
"Windham County, CT",2018,861
"Dover, DE",2018,771
"Philadelphia, DE",2018,883
"Camden, DE",2018,883
"Wilmington, DE",2018,883
"Sussex County, DE",2018,596
"Washington, DC",2018,1504
"Arlington, DC",2018,1504
"Alexandria, DC",2018,1504
"Baker County, FL",2018,473
"Panama City, FL",2018,731
"Lynn Haven, FL",2018,731
"Panama City Beach, FL",2018,731
"Palm Bay, FL",2018,649
"Melbourne, FL",2018,649
"Titusville, FL",2018,649
"Fort Lauderdale, FL",2018,889
"Punta Gorda, FL",2018,642
"Homosassa Springs, FL",2018,596
"Naples, FL",2018,778
"Immokalee, FL",2018,778
"Marco Island, FL",2018,778
"Palm Coast, FL",2018,811
"Gainesville, FL",2018,648
"Gulf County, FL",2018,662
"Sebring, FL",2018,504
"Sebastian, FL",2018,589
"Vero Beach, FL",2018,589
"Cape Coral, FL",2018,701
"Fort Myers, FL",2018,701
"Tallahassee, FL",2018,728
"Ocala, FL",2018,602
"Miami, FL",2018,871
"Miami Beach, FL",2018,871
"Kendall, FL",2018,871
"Crestview, FL",2018,849
"Fort Walton Beach, FL",2018,849
"Destin, FL",2018,849
"West Palm Beach, FL",2018,912
"Boca Raton, FL",2018,912
"Tampa, FL",2018,765
"St. Petersburg, FL",2018,765
"Clearwater, FL",2018,765
"Lakeland, FL",2018,648
"Winter Haven, FL",2018,648
"Jacksonville, FL",2018,604
"Port St. Lucie, FL",2018,786
"Pensacola, FL",2018,702
"Ferry Pass, FL",2018,702
"Brent, FL",2018,702
"North Port, FL",2018,766
"Sarasota, FL",2018,766
"Bradenton, FL",2018,766
"Orlando, FL",2018,849
"Kissimmee, FL",2018,849
"Sanford, FL",2018,849
"The Villages, FL",2018,549
"Deltona, FL",2018,609
"Daytona Beach, FL",2018,609
"Ormond Beach, FL",2018,609
"Wakulla County, FL",2018,673
"Walton County, FL",2018,723
"Butts County, GA",2018,657
"Savannah, GA",2018,853
"Rome, GA",2018,520
"Gainesville, GA",2018,682
"Haralson County, GA",2018,621
"Warner Robins, GA",2018,587
"Lamar County, GA",2018,537
"Hinesville, GA",2018,647
"Lincoln County, GA",2018,529
"Long County, GA",2018,531
"Valdosta, GA",2018,554
"Brunswick, GA",2018,580
"Meriwether County, GA",2018,539
"Monroe County, GA",2018,533
"Morgan County, GA",2018,678
"Murray County, GA",2018,510
"Columbus, GA",2018,621
"Athens, GA",2018,613
"Clarke County, GA",2018,613
"Peach County, GA",2018,510
"Pulaski County, GA",2018,485
"Augusta, GA",2018,617
"Richmond County, GA",2018,617
"Chattanooga, GA",2018,542
"Atlanta, GA",2018,873
"Sandy Springs, GA",2018,873
"Roswell, GA",2018,873
"Dalton, GA",2018,563
"Albany, GA",2018,562
"Urban Honolulu, HI",2018,1352
"Pocatello, ID",2018,459
"Butte County, ID",2018,475
"Logan, ID",2018,448
"Gem County, ID",2018,504
"Idaho Falls, ID",2018,494
"Coeur d'Alene, ID",2018,626
"Lewiston, ID",2018,511
"Boise City, ID",2018,552
"Cape Girardeau, IL",2018,527
"Bond County, IL",2018,492
"DeKalb County, IL",2018,635
"De Witt County, IL",2018,539
"Grundy County, IL",2018,698
"Jackson County, IL",2018,454
"Kankakee, IL",2018,567
"Kendall County, IL",2018,915
"Bloomington, IL",2018,613
"Decatur, IL",2018,487
"Macoupin County, IL",2018,457
"Champaign, IL",2018,615
"Urbana, IL",2018,615
"Davenport, IL",2018,515
"Moline, IL",2018,515
"Rock Island, IL",2018,515
"St. Louis, IL",2018,609
"Springfield, IL",2018,555
"Danville, IL",2018,473
"Chicago, IL",2018,879
"Joliet, IL",2018,879
"Naperville, IL",2018,879
"Williamson County, IL",2018,520
"Rockford, IL",2018,516
"Peoria, IL",2018,549
"Columbus, IN",2018,628
"Carroll County, IN",2018,521
"Muncie, IN",2018,531
"Elkhart, IN",2018,498
"Goshen, IN",2018,498
"Louisville, IN",2018,578
"Kokomo, IN",2018,494
"Jasper County, IN",2018,611
"Michigan City, IN",2018,484
"La Porte, IN",2018,484
"Anderson, IN",2018,467
"Bloomington, IN",2018,678
"Cincinnati, IN",2018,556
"Owen County, IN",2018,520
"Gary, IN",2018,578
"Putnam County, IN",2018,535
"South Bend, IN",2018,547
"Mishawaka, IN",2018,547
"Scott County, IN",2018,551
"Indianapolis, IN",2018,599
"Carmel, IN",2018,599
"Sullivan County, IN",2018,493
"Lafayette, IN",2018,612
"West Lafayette, IN",2018,612
"Union County, IN",2018,460
"Terre Haute, IN",2018,491
"Evansville, IN",2018,555
"Washington County, IN",2018,491
"Fort Wayne, IN",2018,503
"Benton County, IA",2018,513
"Bremer County, IA",2018,439
"Dubuque, IA",2018,500
"Waterloo, IA",2018,491
"Cedar Falls, IA",2018,491
"Iowa City, IA",2018,625
"Jones County, IA",2018,417
"Cedar Rapids, IA",2018,494
"Plymouth County, IA",2018,431
"Omaha, IA",2018,606
"Council Bluffs, IA",2018,606
"Davenport, IA",2018,515
"Moline, IA",2018,515
"Rock Island, IA",2018,515
"Ames, IA",2018,607
"Des Moines, IA",2018,597
"West Des Moines, IA",2018,597
"Washington County, IA",2018,515
"Sioux City, IA",2018,514
"St. Joseph, KS",2018,519
"Lawrence, KS",2018,577
"Kingman County, KS",2018,445
"Manhattan, KS",2018,762
"Wichita, KS",2018,515
"Sumner County, KS",2018,454
"Topeka, KS",2018,507
"Kansas City, KS",2018,568
"Allen County, KY",2018,502
"Butler County, KY",2018,467
"Grant County, KY",2018,514
"Huntington, KY",2018,469
"Ashland, KY",2018,469
"Evansville, KY",2018,555
"Elizabethtown, KY",2018,531
"Owensboro, KY",2018,534
"Meade County, KY",2018,492
"Cincinnati, KY",2018,556
"Shelby County, KY",2018,564
"Clarksville, KY",2018,544
"Louisville, KY",2018,578
"Bowling Green, KY",2018,581
"Lexington, KY",2018,568
"Fayette, KY",2018,568
"Acadia Parish, LA",2018,480
"Lake Charles, LA",2018,514
"Shreveport, LA",2018,570
"Bossier City, LA",2018,570
"Iberia Parish, LA",2018,580
"Iberville Parish, LA",2018,510
"Alexandria, LA",2018,536
"St. James Parish, LA",2018,484
"Lafayette, LA",2018,618
"New Orleans, LA",2018,708
"Metairie, LA",2018,708
"Hammond, LA",2018,631
"Houma, LA",2018,646
"Thibodaux, LA",2018,646
"Monroe, LA",2018,563
"Vermilion Parish, LA",2018,484
"Webster Parish, LA",2018,477
"Baton Rouge, LA",2018,647
"Lewiston, ME",2018,608
"Auburn, ME",2018,608
"Cumberland County, ME",2018,713
"Bangor, ME",2018,666
"Penobscot County, ME",2018,630
"Sagadahoc County, ME",2018,657
"Portland, ME",2018,962
"York County, ME",2018,696
"York, ME",2018,801
"Kittery, ME",2018,801
"South Berwick, ME",2018,801
"Cumberland, MD",2018,527
"Philadelphia, MD",2018,883
"Camden, MD",2018,883
"Wilmington, MD",2018,883
"Washington, MD",2018,1504
"Arlington, MD",2018,1504
"Alexandria, MD",2018,1504
"California, MD",2018,938
"Lexington Park, MD",2018,938
"Somerset County, MD",2018,505
"Hagerstown, MD",2018,582
"Salisbury, MD",2018,662
"Worcester County, MD",2018,670
"Baltimore, MD",2018,918
"Columbia, MD",2018,918
"Towson, MD",2018,918
"Barnstable Town, MA",2018,956
"Pittsfield, MA",2018,685
"Berkshire County, MA",2018,864
"New Bedford, MA",2018,723
"Easton, MA",2018,1044
"Raynham, MA",2018,1044
"Taunton, MA",2018,827
"Mansfield, MA",2018,827
"Norton, MA",2018,827
"Providence, MA",2018,748
"Fall River, MA",2018,748
"Lawrence, MA",2018,815
"Springfield, MA",2018,739
"Lowell, MA",2018,955
"Brockton, MA",2018,980
"Boston, MA",2018,1253
"Cambridge, MA",2018,1253
"Quincy, MA",2018,1253
"Eastern Worcester County, MA",2018,927
"Western Worcester County, MA",2018,670
"Fitchburg, MA",2018,783
"Leominster, MA",2018,783
"Worcester, MA",2018,850
"Barry County, MI",2018,541
"Bay City, MI",2018,481
"Niles, MI",2018,503
"Benton Harbor, MI",2018,503
"Battle Creek, MI",2018,470
"Cass County, MI",2018,572
"Flint, MI",2018,497
"Lansing, MI",2018,583
"East Lansing, MI",2018,583
"Jackson, MI",2018,561
"Grand Rapids, MI",2018,587
"Wyoming, MI",2018,587
"Livingston County, MI",2018,638
"Midland, MI",2018,505
"Monroe, MI",2018,644
"Montcalm County, MI",2018,512
"Muskegon, MI",2018,547
"Holland, MI",2018,571
"Grand Haven, MI",2018,571
"Saginaw, MI",2018,469
"Kalamazoo, MI",2018,540
"Portage, MI",2018,540
"Ann Arbor, MI",2018,875
"Detroit, MI",2018,600
"Warren, MI",2018,600
"Livonia, MI",2018,600
"Fargo, MN",2018,521
"Fillmore County, MN",2018,445
"La Crosse, MN",2018,506
"Onalaska, MN",2018,506
"Le Sueur County, MN",2018,484
"Mille Lacs County, MN",2018,549
"Mankato, MN",2018,581
"North Mankato, MN",2018,581
"Rochester, MN",2018,567
"Grand Forks, MN",2018,619
"Duluth, MN",2018,592
"Sibley County, MN",2018,458
"St. Cloud, MN",2018,518
"Wabasha County, MN",2018,455
"Minneapolis, MN",2018,711
"St. Paul, MN",2018,711
"Bloomington, MN",2018,711
"Benton County, MS",2018,501
"Memphis, MS",2018,628
"Gulfport, MS",2018,646
"Biloxi, MS",2018,646
"Pascagoula, MS",2018,625
"Marshall County, MS",2018,501
"Hattiesburg, MS",2018,563
"Jackson, MS",2018,640
"Simpson County, MS",2018,496
"Tate County, MS",2018,594
"Tunica County, MS",2018,614
"Yazoo County, MS",2018,524
"Bates County, MO",2018,479
"Columbia, MO",2018,543
"Callaway County, MO",2018,499
"Cape Girardeau, MO",2018,527
"Dallas County, MO",2018,486
"St. Joseph, MO",2018,519
"McDonald County, MO",2018,467
"Moniteau County, MO",2018,409
"Joplin, MO",2018,556
"Jefferson City, MO",2018,414
"Polk County, MO",2018,481
"Kansas City, MO",2018,568
"Springfield, MO",2018,559
"St. Louis, MO",2018,609
"Great Falls, MT",2018,564
"Golden Valley County, MT",2018,596
"Missoula, MT",2018,662
"Billings, MT",2018,597
"Sioux City, NE",2018,514
"Hall County, NE",2018,491
"Hamilton County, NE",2018,450
"Howard County, NE",2018,417
"Lincoln, NE",2018,566
"Merrick County, NE",2018,417
"Saunders County, NE",2018,508
"Seward County, NE",2018,469
"Omaha, NE",2018,606
"Council Bluffs, NE",2018,606
"Las Vegas, NV",2018,642
"Henderson, NV",2018,642
"Paradise, NV",2018,642
"Reno, NV",2018,623
"Carson City, NV",2018,564
"Manchester, NH",2018,808
"Nashua, NH",2018,790
"Hillsborough County, NH",2018,668
"Western Rockingham County, NH",2018,1055
"Boston, NH",2018,1253
"Cambridge, NH",2018,1253
"Quincy, NH",2018,1253
"Lawrence, NH",2018,815
"Portsmouth, NH",2018,934
"Rochester, NH",2018,934
"Atlantic City, NJ",2018,890
"Hammonton, NJ",2018,890
"Ocean City, NJ",2018,719
"Vineland, NJ",2018,789
"Bridgeton, NJ",2018,789
"Jersey City, NJ",2018,1201
"Trenton, NJ",2018,893
"Monmouth, NJ",2018,932
"Ocean, NJ",2018,932
"Bergen, NJ",2018,1246
"Passaic, NJ",2018,1246
"Philadelphia, NJ",2018,883
"Camden, NJ",2018,883
"Wilmington, NJ",2018,883
"Middlesex, NJ",2018,1040
"Somerset, NJ",2018,1040
"Hunterdon, NJ",2018,1040
"Newark, NJ",2018,988
"Warren County, NJ",2018,872
"Las Cruces, NM",2018,534
"Farmington, NM",2018,652
"Santa Fe, NM",2018,774
"Albuquerque, NM",2018,557
"Elmira, NY",2018,581
"Watertown, NY",2018,644
"Fort Drum, NY",2018,644
"Buffalo, NY",2018,641
"Cheektowaga, NY",2018,641
"Niagara Falls, NY",2018,641
"Utica, NY",2018,571
"Rome, NY",2018,571
"Poughkeepsie, NY",2018,916
"Newburgh, NY",2018,916
"Middletown, NY",2018,916
"Syracuse, NY",2018,626
"New York, NY",2018,1514
"Albany, NY",2018,700
"Schenectady, NY",2018,700
"Troy, NY",2018,700
"Nassau, NY",2018,1221
"Suffolk, NY",2018,1221
"Binghamton, NY",2018,558
"Ithaca, NY",2018,935
"Kingston, NY",2018,737
"Glens Falls, NY",2018,623
"Rochester, NY",2018,632
"Westchester County, NY",2018,1180
"Yates County, NY",2018,504
"Burlington, NC",2018,587
"Brunswick County, NC",2018,729
"Hickory, NC",2018,553
"Lenoir, NC",2018,553
"Morganton, NC",2018,553
"Craven County, NC",2018,685
"Fayetteville, NC",2018,674
"Virginia Beach, NC",2018,907
"Norfolk, NC",2018,907
"Newport News, NC",2018,907
"Davidson County, NC",2018,566
"Gates County, NC",2018,566
"Haywood County, NC",2018,509
"Hoke County, NC",2018,519
"Iredell County, NC",2018,701
"Jones County, NC",2018,510
"Lincoln County, NC",2018,620
"Asheville, NC",2018,655
"Rocky Mount, NC",2018,550
"Wilmington, NC",2018,737
"Jacksonville, NC",2018,669
"Durham, NC",2018,731
"Chapel Hill, NC",2018,731
"Pamlico County, NC",2018,581
"Pender County, NC",2018,674
"Person County, NC",2018,449
"Greenville, NC",2018,592
"Greensboro, NC",2018,625
"High Point, NC",2018,625
"Rockingham County, NC",2018,510
"Rowan County, NC",2018,579
"Charlotte, NC",2018,777
"Concord, NC",2018,777
"Gastonia, NC",2018,777
"Raleigh, NC",2018,741
"Goldsboro, NC",2018,565
"Winston, NC",2018,573
"Salem, NC",2018,573
"Fargo, ND",2018,521
"Grand Forks, ND",2018,619
"Bismarck, ND",2018,657
"Oliver County, ND",2018,654
"Sioux County, ND",2018,541
"Lima, OH",2018,530
"Wheeling, OH",2018,565
"Brown County, OH",2018,461
"Springfield, OH",2018,483
"Hocking County, OH",2018,582
"Weirton, OH",2018,450
"Steubenville, OH",2018,450
"Huntington, OH",2018,469
"Ashland, OH",2018,469
"Cleveland, OH",2018,529
"Elyria, OH",2018,529
"Dayton, OH",2018,517
"Perry County, OH",2018,443
"Columbus, OH",2018,601
"Mansfield, OH",2018,485
"Canton, OH",2018,473
"Massillon, OH",2018,473
"Akron, OH",2018,537
"Youngstown, OH",2018,485
"Warren, OH",2018,485
"Boardman, OH",2018,485
"Union County, OH",2018,587
"Cincinnati, OH",2018,556
"Toledo, OH",2018,465
"Lawton, OK",2018,556
"Cotton County, OK",2018,523
"Grady County, OK",2018,506
"Le Flore County, OK",2018,547
"Lincoln County, OK",2018,542
"Oklahoma City, OK",2018,612
"Okmulgee County, OK",2018,498
"Pawnee County, OK",2018,463
"Fort Smith, OK",2018,486
"Tulsa, OK",2018,554
"Corvallis, OR",2018,680
"Bend, OR",2018,710
"Redmond, OR",2018,710
"Medford, OR",2018,632
"Grants Pass, OR",2018,693
"Eugene, OR",2018,623
"Springfield, OR",2018,623
"Albany, OR",2018,584
"Salem, OR",2018,594
"Portland, OR",2018,1026
"Vancouver, OR",2018,1026
"Hillsboro, OR",2018,1026
"Gettysburg, PA",2018,634
"Armstrong County, PA",2018,479
"Reading, PA",2018,580
"Altoona, PA",2018,584
"Johnstown, PA",2018,521
"State College, PA",2018,838
"Columbia County, PA",2018,577
"Erie, PA",2018,582
"Chambersburg, PA",2018,575
"Waynesboro, PA",2018,575
"Lancaster, PA",2018,661
"Lebanon, PA",2018,672
"Williamsport, PA",2018,663
"Sharon, PA",2018,539
"East Stroudsburg, PA",2018,750
"Montour County, PA",2018,644
"Allentown, PA",2018,668
"Bethlehem, PA",2018,668
"Easton, PA",2018,668
"Harrisburg, PA",2018,676
"Carlisle, PA",2018,676
"Philadelphia, PA",2018,883
"Camden, PA",2018,883
"Wilmington, PA",2018,883
"Pike County, PA",2018,919
"Pittsburgh, PA",2018,621
"Scranton, PA",2018,580
", PA",2018,580
"Wilkes, PA",2018,580
"Barre, PA",2018,580
"York, PA",2018,612
"Hanover, PA",2018,612
"Newport, RI",2018,831
"Middleton, RI",2018,831
"Portsmouth, RI",2018,831
"Providence, RI",2018,748
"Fall River, RI",2018,748
"Westerly, RI",2018,851
"Hopkinton, RI",2018,851
"New Shoreham, RI",2018,851
"Anderson, SC",2018,570
"Beaufort County, SC",2018,842
"Chester County, SC",2018,512
"Darlington County, SC",2018,486
"Charleston, SC",2018,743
"North Charleston, SC",2018,743
"Augusta, SC",2018,617
"Richmond County, SC",2018,617
"Florence, SC",2018,565
"Myrtle Beach, SC",2018,788
"North Myrtle Beach, SC",2018,788
"Conway, SC",2018,788
"Jasper County, SC",2018,678
"Kershaw County, SC",2018,584
"Lancaster County, SC",2018,561
"Laurens County, SC",2018,516
"Greenville, SC",2018,582
"Mauldin, SC",2018,582
"Easley, SC",2018,582
"Columbia, SC",2018,605
"Spartanburg, SC",2018,511
"Sumter, SC",2018,604
"Union County, SC",2018,466
"Charlotte, SC",2018,777
"Concord, SC",2018,777
"Gastonia, SC",2018,777
"Custer County, SD",2018,567
"Meade County, SD",2018,496
"Rapid City, SD",2018,614
"Sioux Falls, SD",2018,535
"Sioux City, SD",2018,514
"Campbell County, TN",2018,403
"Crockett County, TN",2018,482
"Grainger County, TN",2018,403
"Hickman County, TN",2018,533
"Morristown, TN",2018,489
"Macon County, TN",2018,445
"Jackson, TN",2018,530
"Maury County, TN",2018,576
"Clarksville, TN",2018,544
"Morgan County, TN",2018,431
"Cleveland, TN",2018,485
"Roane County, TN",2018,495
"Chattanooga, TN",2018,542
"Smith County, TN",2018,471
"Kingsport, TN",2018,505
"Bristol, TN",2018,505
"Memphis, TN",2018,628
"Knoxville, TN",2018,549
"Johnson City, TN",2018,491
"Nashville, TN",2018,731
"Davidson, TN",2018,731
"Murfreesboro, TN",2018,731
", TN",2018,731
"Franklin, TN",2018,731
"Aransas County, TX",2018,636
"Atascosa County, TX",2018,530
"Austin County, TX",2018,706
"Texarkana, TX",2018,558
"Brazoria County, TX",2018,819
"Brownsville, TX",2018,541
"Harlingen, TX",2018,541
"Killeen, TX",2018,576
"Temple, TX",2018,576
"Odessa, TX",2018,751
"El Paso, TX",2018,537
"Falls County, TX",2018,461
"Sherman, TX",2018,568
"Denison, TX",2018,568
"McAllen, TX",2018,580
"Edinburg, TX",2018,580
"Mission, TX",2018,580
"Hood County, TX",2018,642
"Hudspeth County, TX",2018,529
"Kendall County, TX",2018,745
"Lampasas County, TX",2018,521
"Lubbock, TX",2018,593
"Lynn County, TX",2018,492
"Waco, TX",2018,553
"Martin County, TX",2018,510
"Medina County, TX",2018,484
"Midland, TX",2018,933
"Newton County, TX",2018,470
"Oldham County, TX",2018,552
"Beaumont, TX",2018,575
"Port Arthur, TX",2018,575
"Amarillo, TX",2018,514
"College Station, TX",2018,655
"Bryan, TX",2018,655
"Dallas, TX",2018,730
"Rusk County, TX",2018,524
"Corpus Christi, TX",2018,752
"Tyler, TX",2018,693
"Somervell County, TX",2018,478
"Fort Worth, TX",2018,736
"Arlington, TX",2018,736
"Abilene, TX",2018,565
"San Angelo, TX",2018,574
"Longview, TX",2018,610
"Victoria, TX",2018,712
"Houston, TX",2018,772
"The Woodlands, TX",2018,772
"Sugar Land, TX",2018,772
"Laredo, TX",2018,583
"Wichita Falls, TX",2018,515
"Austin, TX",2018,860
"Round Rock, TX",2018,860
"San Antonio, TX",2018,649
"New Braunfels, TX",2018,649
"Wise County, TX",2018,653
"Box Elder County, UT",2018,455
"Logan, UT",2018,448
"Salt Lake City, UT",2018,667
"Tooele County, UT",2018,600
"Provo, UT",2018,625
"Orem, UT",2018,625
"St. George, UT",2018,613
"Ogden, UT",2018,571
"Clearfield, UT",2018,571
"Burlington, VT",2018,920
"South Burlington, VT",2018,920
"Buckingham County, VA",2018,468
"Culpeper County, VA",2018,867
"Floyd County, VA",2018,556
"Franklin County, VA",2018,484
"Giles County, VA",2018,531
"Pulaski County, VA",2018,556
"Rappahannock County, VA",2018,851
"Warren County, VA",2018,764
"Kingsport, VA",2018,505
"Bristol, VA",2018,505
"Charlottesville, VA",2018,752
"Harrisonburg, VA",2018,651
"Lynchburg, VA",2018,568
"Washington, VA",2018,1504
"Arlington, VA",2018,1504
"Alexandria, VA",2018,1504
"Blacksburg, VA",2018,667
"Christiansburg, VA",2018,667
"Radford, VA",2018,667
"Richmond, VA",2018,864
"Roanoke, VA",2018,547
"Staunton, VA",2018,656
"Waynesboro, VA",2018,656
"Virginia Beach, VA",2018,907
"Norfolk, VA",2018,907
"Newport News, VA",2018,907
"Winchester, VA",2018,699
"Lewiston, WA",2018,511
"Columbia County, WA",2018,561
"Longview, WA",2018,564
"Wenatchee, WA",2018,636
"Kennewick, WA",2018,577
"Richland, WA",2018,577
"Bremerton, WA",2018,725
"Silverdale, WA",2018,725
"Pend Oreille County, WA",2018,475
"Tacoma, WA",2018,773
"Mount Vernon, WA",2018,654
"Anacortes, WA",2018,654
"Portland, WA",2018,1026
"Vancouver, WA",2018,1026
"Hillsboro, WA",2018,1026
"Seattle, WA",2018,1363
"Bellevue, WA",2018,1363
"Spokane, WA",2018,553
"Stevens County, WA",2018,510
"Olympia, WA",2018,852
"Tumwater, WA",2018,852
"Walla Walla County, WA",2018,592
"Bellingham, WA",2018,707
"Yakima, WA",2018,582
"Martinsburg, WV",2018,639
"Boone County, WV",2018,411
"Fayette County, WV",2018,491
"Winchester, WV",2018,699
"Weirton, WV",2018,450
"Steubenville, WV",2018,450
"Jefferson County, WV",2018,729
"Charleston, WV",2018,503
"Lincoln County, WV",2018,448
"Cumberland, WV",2018,527
"Wheeling, WV",2018,565
"Morgantown, WV",2018,697
"Putnam County, WV",2018,595
"Raleigh County, WV",2018,621
"Huntington, WV",2018,469
"Ashland, WV",2018,469
"Parkersburg, WV",2018,532
"Vienna, WV",2018,532
"Columbia County, WI",2018,550
"Madison, WI",2018,769
"Duluth, WI",2018,592
"Eau Claire, WI",2018,493
"Fond du Lac, WI",2018,538
"Green County, WI",2018,566
"Iowa County, WI",2018,565
"Kenosha County, WI",2018,573
"Green Bay, WI",2018,531
"La Crosse, WI",2018,506
"Onalaska, WI",2018,506
"Wausau, WI",2018,494
"Oconto County, WI",2018,553
"Appleton, WI",2018,559
"Racine, WI",2018,555
"Janesville, WI",2018,596
"Beloit, WI",2018,596
"Minneapolis, WI",2018,711
"St. Paul, WI",2018,711
"Bloomington, WI",2018,711
"Sheboygan, WI",2018,468
"Milwaukee, WI",2018,611
"Waukesha, WI",2018,611
"West Allis, WI",2018,611
"Oshkosh, WI",2018,553
"Neenah, WI",2018,553
"Cheyenne, WY",2018,659
"Casper, WY",2018,656
"Arecibo, PR",2018,319
"Fajardo, PR",2018,375
"Mayagüez, PR",2018,418
"Barranquitas, PR",2018,311
"Aibonito, PR",2018,311
"Guayama, PR",2018,341
"Quebradillas Municipio, PR",2018,330
"San German, PR",2018,336
"Caguas, PR",2018,352
"Aguadilla, PR",2018,342
"Isabela, PR",2018,342
"Utuado Municipio, PR",2018,310
"Ponce, PR",2018,371
"San Juan, PR",2018,415
"Guaynabo, PR",2018,415
"Yauco, PR",2018,323
"Daphne, AL",2019,756
"Fairhope, AL",2019,756
"Foley, AL",2019,756
"Anniston, AL",2019,457
"Oxford, AL",2019,457
"Jacksonville, AL",2019,457
"Chilton County, AL",2019,517
"Gadsden, AL",2019,497
"Henry County, AL",2019,493
"Dothan, AL",2019,515
"Florence, AL",2019,531
"Muscle Shoals, AL",2019,531
"Auburn, AL",2019,547
"Opelika, AL",2019,547
"Huntsville, AL",2019,586
"Mobile, AL",2019,677
"Montgomery, AL",2019,581
"Decatur, AL",2019,448
"Pickens County, AL",2019,478
"Columbus, AL",2019,643
"Birmingham, AL",2019,706
"Hoover, AL",2019,706
"Tuscaloosa, AL",2019,658
"Walker County, AL",2019,499
"Anchorage, AK",2019,931
"Fairbanks, AK",2019,871
"Matanuska, AK",2019,768
"Susitna Borough, AK",2019,768
"Sierra Vista, AZ",2019,638
"Douglas, AZ",2019,638
"Flagstaff, AZ",2019,898
"Lake Havasu City, AZ",2019,556
"Kingman, AZ",2019,556
"Tucson, AZ",2019,580
"Phoenix, AZ",2019,744
"Mesa, AZ",2019,744
"Scottsdale, AZ",2019,744
"Prescott, AZ",2019,717
"Yuma, AZ",2019,565
"Jonesboro, AR",2019,507
"Memphis, AR",2019,658
"Hot Springs, AR",2019,551
"Grant County, AR",2019,519
"Pine Bluff, AR",2019,525
"Little River County, AR",2019,461
"Texarkana, AR",2019,569
"Poinsett County, AR",2019,488
"Little Rock, AR",2019,617
"North Little Rock, AR",2019,617
"Conway, AR",2019,617
"Fort Smith, AR",2019,495
"Fayetteville, AR",2019,547
"Springdale, AR",2019,547
"Rogers, AR",2019,547
"Chico, CA",2019,808
"Oakland, CA",2019,1409
"Fremont, CA",2019,1409
