"city, state",ds,y
"Fairbanks, AK",2018,1029
"Matanuska, AK",2018,835
"Susitna Borough, AK",2018,835
"Sierra Vista, AZ",2018,621
"Douglas, AZ",2018,621
"Flagstaff, AZ",2018,920
"Lake Havasu City, AZ",2018,626
"Kingman, AZ",2018,626
"Tucson, AZ",2018,642
"Phoenix, AZ",2018,815
"Mesa, AZ",2018,815
"Scottsdale, AZ",2018,815
"Prescott, AZ",2018,670
"Yuma, AZ",2018,601
"Jonesboro, AR",2018,613
"Memphis, AR",2018,705
"Hot Springs, AR",2018,580
"Grant County, AR",2018,566
"Pine Bluff, AR",2018,537
"Little River County, AR",2018,476
"Texarkana, AR",2018,627
"Poinsett County, AR",2018,476
"Little Rock, AR",2018,676
"North Little Rock, AR",2018,676
"Conway, AR",2018,676
"Fort Smith, AR",2018,524
"Fayetteville, AR",2018,558
"Springdale, AR",2018,558
"Rogers, AR",2018,558
"Chico, CA",2018,785
"Oakland, CA",2018,1855
"Fremont, CA",2018,1855
"Fresno, CA",2018,771
"El Centro, CA",2018,687
"Bakersfield, CA",2018,695
"Hanford, CA",2018,752
"Corcoran, CA",2018,752
"Los Angeles, CA",2018,1284
"Long Beach, CA",2018,1284
"Glendale, CA",2018,1284
"Madera, CA",2018,723
"Merced, CA",2018,623
"Salinas, CA",2018,1146
"Napa, CA",2018,1196
"Santa Ana, CA",2018,1493
"Anaheim, CA",2018,1493
"Irvine, CA",2018,1493
"Sacramento, CA",2018,860
"Roseville, CA",2018,860
", CA",2018,860
"Arden, CA",2018,860
"Arcade, CA",2018,860
"San Benito County, CA",2018,1277
"Riverside, CA",2018,926
"San Bernardino, CA",2018,926
"Ontario, CA",2018,926
"San Diego, CA",2018,1400
"Carlsbad, CA",2018,1400
"Stockton, CA",2018,746
"Lodi, CA",2018,746
"San Luis Obispo, CA",2018,1107
"Paso Robles, CA",2018,1107
"Arroyo Grande, CA",2018,1107
"San Francisco, CA",2018,2499
"Santa Maria, CA",2018,1636
"Santa Barbara, CA",2018,1636
"San Jose, CA",2018,2031
"Sunnyvale, CA",2018,2031
"Santa Clara, CA",2018,2031
"Santa Cruz, CA",2018,1477
"Watsonville, CA",2018,1477
"Redding, CA",2018,713
"Vallejo, CA",2018,1087
"Fairfield, CA",2018,1087
"Santa Rosa, CA",2018,1420
"Modesto, CA",2018,809
"Visalia, CA",2018,633
"Porterville, CA",2018,633
"Oxnard, CA",2018,1308
"Thousand Oaks, CA",2018,1308
"Ventura, CA",2018,1308
"Yolo, CA",2018,905
"Yuba City, CA",2018,678
"Boulder, CO",2018,1195
"Colorado Springs, CO",2018,793
"Fort Collins, CO",2018,905
"Grand Junction, CO",2018,635
"Denver, CO",2018,1127
"Aurora, CO",2018,1127
"Lakewood, CO",2018,1127
"Pueblo, CO",2018,579
"Teller County, CO",2018,803
"Greeley, CO",2018,744
"Danbury, CT",2018,1280
"Bridgeport, CT",2018,1010
"Stamford, CT",2018,1571
"Norwalk, CT",2018,1571
"Southern Middlesex County, CT",2018,1042
"Milford, CT",2018,1063
"Ansonia, CT",2018,1063
"Seymour, CT",2018,1063
"Waterbury, CT",2018,852
"New Haven, CT",2018,1074
"Meriden, CT",2018,1074
"Colchester, CT",2018,971
"Lebanon, CT",2018,971
"Norwich, CT",2018,928
"New London, CT",2018,928
"Hartford, CT",2018,929
"West Hartford, CT",2018,929
"East Hartford, CT",2018,929
"Windham County, CT",2018,903
"Dover, DE",2018,809
"Philadelphia, DE",2018,1047
"Camden, DE",2018,1047
"Wilmington, DE",2018,1047
"Sussex County, DE",2018,691
"Washington, DC",2018,1561
"Arlington, DC",2018,1561
"Alexandria, DC",2018,1561
"Baker County, FL",2018,632
"Panama City, FL",2018,857
"Lynn Haven, FL",2018,857
"Panama City Beach, FL",2018,857
"Palm Bay, FL",2018,803
"Melbourne, FL",2018,803
"Titusville, FL",2018,803
"Fort Lauderdale, FL",2018,1086
"Punta Gorda, FL",2018,671
"Homosassa Springs, FL",2018,600
"Naples, FL",2018,996
"Immokalee, FL",2018,996
"Marco Island, FL",2018,996
"Palm Coast, FL",2018,816
"Gainesville, FL",2018,725
"Gulf County, FL",2018,674
"Sebring, FL",2018,594
"Sebastian, FL",2018,744
"Vero Beach, FL",2018,744
"Cape Coral, FL",2018,773
"Fort Myers, FL",2018,773
"Tallahassee, FL",2018,771
"Ocala, FL",2018,674
"Miami, FL",2018,1066
"Miami Beach, FL",2018,1066
"Kendall, FL",2018,1066
"Crestview, FL",2018,858
"Fort Walton Beach, FL",2018,858
"Destin, FL",2018,858
"West Palm Beach, FL",2018,1136
"Boca Raton, FL",2018,1136
"Tampa, FL",2018,842
"St. Petersburg, FL",2018,842
"Clearwater, FL",2018,842
"Lakeland, FL",2018,652
"Winter Haven, FL",2018,652
"Jacksonville, FL",2018,775
"Port St. Lucie, FL",2018,825
"Pensacola, FL",2018,706
"Ferry Pass, FL",2018,706
"Brent, FL",2018,706
"North Port, FL",2018,841
"Sarasota, FL",2018,841
"Bradenton, FL",2018,841
"Orlando, FL",2018,919
"Kissimmee, FL",2018,919
"Sanford, FL",2018,919
"The Villages, FL",2018,593
"Deltona, FL",2018,768
"Daytona Beach, FL",2018,768
"Ormond Beach, FL",2018,768
"Wakulla County, FL",2018,774
"Walton County, FL",2018,744
"Butts County, GA",2018,662
"Savannah, GA",2018,926
"Rome, GA",2018,561
"Gainesville, GA",2018,725
"Haralson County, GA",2018,625
"Warner Robins, GA",2018,705
"Lamar County, GA",2018,540
"Hinesville, GA",2018,731
"Lincoln County, GA",2018,574
"Long County, GA",2018,577
"Valdosta, GA",2018,558
"Brunswick, GA",2018,583
"Meriwether County, GA",2018,543
"Monroe County, GA",2018,651
"Morgan County, GA",2018,697
"Murray County, GA",2018,513
"Columbus, GA",2018,685
"Athens, GA",2018,666
"Clarke County, GA",2018,666
"Peach County, GA",2018,579
"Pulaski County, GA",2018,574
"Augusta, GA",2018,636
"Richmond County, GA",2018,636
"Chattanooga, GA",2018,656
"Atlanta, GA",2018,898
"Sandy Springs, GA",2018,898
"Roswell, GA",2018,898
"Dalton, GA",2018,597
"Albany, GA",2018,588
"Urban Honolulu, HI",2018,1527
"Pocatello, ID",2018,541
"Butte County, ID",2018,540
"Logan, ID",2018,573
"Gem County, ID",2018,594
"Idaho Falls, ID",2018,558
"Coeur d'Alene, ID",2018,641
"Lewiston, ID",2018,584
"Boise City, ID",2018,676
"Cape Girardeau, IL",2018,530
"Bond County, IL",2018,612
"DeKalb County, IL",2018,720
"De Witt County, IL",2018,542
"Grundy County, IL",2018,813
"Jackson County, IL",2018,566
"Kankakee, IL",2018,668
"Kendall County, IL",2018,921
"Bloomington, IL",2018,677
"Decatur, IL",2018,584
"Macoupin County, IL",2018,504
"Champaign, IL",2018,695
"Urbana, IL",2018,695
"Davenport, IL",2018,607
"Moline, IL",2018,607
"Rock Island, IL",2018,607
"St. Louis, IL",2018,692
"Springfield, IL",2018,636
"Danville, IL",2018,568
"Chicago, IL",2018,1014
"Joliet, IL",2018,1014
"Naperville, IL",2018,1014
"Williamson County, IL",2018,523
"Rockford, IL",2018,584
"Peoria, IL",2018,610
"Columbus, IN",2018,707
"Carroll County, IN",2018,524
"Muncie, IN",2018,552
"Elkhart, IN",2018,597
"Goshen, IN",2018,597
"Louisville, IN",2018,656
"Kokomo, IN",2018,532
"Jasper County, IN",2018,617
"Michigan City, IN",2018,572
"La Porte, IN",2018,572
"Anderson, IN",2018,568
"Bloomington, IN",2018,709
"Cincinnati, IN",2018,643
"Owen County, IN",2018,580
"Gary, IN",2018,741
"Putnam County, IN",2018,539
"South Bend, IN",2018,689
"Mishawaka, IN",2018,689
"Scott County, IN",2018,588
"Indianapolis, IN",2018,696
"Carmel, IN",2018,696
"Sullivan County, IN",2018,586
"Lafayette, IN",2018,690
"West Lafayette, IN",2018,690
"Union County, IN",2018,593
"Terre Haute, IN",2018,607
"Evansville, IN",2018,595
"Washington County, IN",2018,556
"Fort Wayne, IN",2018,590
"Benton County, IA",2018,517
"Bremer County, IA",2018,525
"Dubuque, IA",2018,586
"Waterloo, IA",2018,603
"Cedar Falls, IA",2018,603
"Iowa City, IA",2018,723
"Jones County, IA",2018,491
"Cedar Rapids, IA",2018,582
"Plymouth County, IA",2018,521
"Omaha, IA",2018,744
"Council Bluffs, IA",2018,744
"Davenport, IA",2018,607
"Moline, IA",2018,607
"Rock Island, IA",2018,607
"Ames, IA",2018,735
"Des Moines, IA",2018,708
"West Des Moines, IA",2018,708
"Washington County, IA",2018,584
"Sioux City, IA",2018,606
"St. Joseph, KS",2018,576
"Lawrence, KS",2018,640
"Kingman County, KS",2018,524
"Manhattan, KS",2018,767
"Wichita, KS",2018,609
"Sumner County, KS",2018,544
"Topeka, KS",2018,594
"Kansas City, KS",2018,713
"Allen County, KY",2018,529
"Butler County, KY",2018,479
"Grant County, KY",2018,587
"Huntington, KY",2018,575
"Ashland, KY",2018,575
"Evansville, KY",2018,595
"Elizabethtown, KY",2018,563
"Owensboro, KY",2018,537
"Meade County, KY",2018,551
"Cincinnati, KY",2018,643
"Shelby County, KY",2018,601
"Clarksville, KY",2018,660
"Louisville, KY",2018,656
"Bowling Green, KY",2018,612
"Lexington, KY",2018,639
"Fayette, KY",2018,639
"Acadia Parish, LA",2018,511
"Lake Charles, LA",2018,638
"Shreveport, LA",2018,710
"Bossier City, LA",2018,710
"Iberia Parish, LA",2018,584
"Iberville Parish, LA",2018,580
"Alexandria, LA",2018,600
"St. James Parish, LA",2018,592
"Lafayette, LA",2018,751
"New Orleans, LA",2018,827
"Metairie, LA",2018,827
"Hammond, LA",2018,635
"Houma, LA",2018,650
"Thibodaux, LA",2018,650
"Monroe, LA",2018,566
"Vermilion Parish, LA",2018,592
"Webster Parish, LA",2018,592
"Baton Rouge, LA",2018,789
"Lewiston, ME",2018,668
"Auburn, ME",2018,668
"Cumberland County, ME",2018,755
"Bangor, ME",2018,740
"Penobscot County, ME",2018,634
"Sagadahoc County, ME",2018,789
"Portland, ME",2018,1054
"York County, ME",2018,798
"York, ME",2018,944
"Kittery, ME",2018,944
"South Berwick, ME",2018,944
"Cumberland, MD",2018,606
"Philadelphia, MD",2018,1047
"Camden, MD",2018,1047
"Wilmington, MD",2018,1047
"Washington, MD",2018,1561
"Arlington, MD",2018,1561
"Alexandria, MD",2018,1561
"California, MD",2018,1126
"Lexington Park, MD",2018,1126
"Somerset County, MD",2018,664
"Hagerstown, MD",2018,695
"Salisbury, MD",2018,782
"Worcester County, MD",2018,761
"Baltimore, MD",2018,1125
"Columbia, MD",2018,1125
"Towson, MD",2018,1125
"Barnstable Town, MA",2018,1083
"Pittsfield, MA",2018,817
"Berkshire County, MA",2018,877
"New Bedford, MA",2018,761
"Easton, MA",2018,1071
"Raynham, MA",2018,1071
"Taunton, MA",2018,928
"Mansfield, MA",2018,928
"Norton, MA",2018,928
"Providence, MA",2018,849
"Fall River, MA",2018,849
"Lawrence, MA",2018,929
"Springfield, MA",2018,884
"Lowell, MA",2018,1098
"Brockton, MA",2018,1064
"Boston, MA",2018,1421
"Cambridge, MA",2018,1421
"Quincy, MA",2018,1421
"Eastern Worcester County, MA",2018,959
"Western Worcester County, MA",2018,730
"Fitchburg, MA",2018,822
"Leominster, MA",2018,822
"Worcester, MA",2018,942
"Barry County, MI",2018,619
"Bay City, MI",2018,567
"Niles, MI",2018,567
"Benton Harbor, MI",2018,567
"Battle Creek, MI",2018,585
"Cass County, MI",2018,597
"Flint, MI",2018,586
"Lansing, MI",2018,690
"East Lansing, MI",2018,690
"Jackson, MI",2018,612
"Grand Rapids, MI",2018,713
"Wyoming, MI",2018,713
"Livingston County, MI",2018,732
"Midland, MI",2018,600
"Monroe, MI",2018,648
"Montcalm County, MI",2018,583
"Muskegon, MI",2018,571
"Holland, MI",2018,721
"Grand Haven, MI",2018,721
"Saginaw, MI",2018,578
"Kalamazoo, MI",2018,659
"Portage, MI",2018,659
"Ann Arbor, MI",2018,905
"Detroit, MI",2018,727
"Warren, MI",2018,727
"Livonia, MI",2018,727
"Fargo, MN",2018,643
"Fillmore County, MN",2018,525
"La Crosse, MN",2018,596
"Onalaska, MN",2018,596
"Le Sueur County, MN",2018,571
"Mille Lacs County, MN",2018,674
"Mankato, MN",2018,661
"North Mankato, MN",2018,661
"Rochester, MN",2018,655
"Grand Forks, MN",2018,745
"Duluth, MN",2018,662
"Sibley County, MN",2018,530
"St. Cloud, MN",2018,651
"Wabasha County, MN",2018,571
"Minneapolis, MN",2018,864
"St. Paul, MN",2018,864
"Bloomington, MN",2018,864
"Benton County, MS",2018,576
"Memphis, MS",2018,705
"Gulfport, MS",2018,667
"Biloxi, MS",2018,667
"Pascagoula, MS",2018,644
"Marshall County, MS",2018,563
"Hattiesburg, MS",2018,649
"Jackson, MS",2018,736
"Simpson County, MS",2018,580
"Tate County, MS",2018,611
"Tunica County, MS",2018,632
"Yazoo County, MS",2018,529
"Bates County, MO",2018,482
"Columbia, MO",2018,616
"Callaway County, MO",2018,502
"Cape Girardeau, MO",2018,530
"Dallas County, MO",2018,497
"St. Joseph, MO",2018,576
"McDonald County, MO",2018,530
"Moniteau County, MO",2018,482
"Joplin, MO",2018,611
"Jefferson City, MO",2018,495
"Polk County, MO",2018,489
"Kansas City, MO",2018,713
"Springfield, MO",2018,589
"St. Louis, MO",2018,692
"Great Falls, MT",2018,568
"Golden Valley County, MT",2018,707
"Missoula, MT",2018,735
"Billings, MT",2018,708
"Sioux City, NE",2018,606
"Hall County, NE",2018,579
"Hamilton County, NE",2018,530
"Howard County, NE",2018,491
"Lincoln, NE",2018,634
"Merrick County, NE",2018,560
"Saunders County, NE",2018,583
"Seward County, NE",2018,551
"Omaha, NE",2018,744
"Council Bluffs, NE",2018,744
"Las Vegas, NV",2018,784
"Henderson, NV",2018,784
"Paradise, NV",2018,784
"Reno, NV",2018,757
"Carson City, NV",2018,682
"Manchester, NH",2018,965
"Nashua, NH",2018,938
"Hillsborough County, NH",2018,854
"Western Rockingham County, NH",2018,1094
"Boston, NH",2018,1421
"Cambridge, NH",2018,1421
"Quincy, NH",2018,1421
"Lawrence, NH",2018,929
"Portsmouth, NH",2018,940
"Rochester, NH",2018,940
"Atlantic City, NJ",2018,1020
"Hammonton, NJ",2018,1020
"Ocean City, NJ",2018,930
"Vineland, NJ",2018,873
"Bridgeton, NJ",2018,873
"Jersey City, NJ",2018,1351
"Trenton, NJ",2018,1072
"Monmouth, NJ",2018,1126
"Ocean, NJ",2018,1126
"Bergen, NJ",2018,1439
"Passaic, NJ",2018,1439
"Philadelphia, NJ",2018,1047
"Camden, NJ",2018,1047
"Wilmington, NJ",2018,1047
"Middlesex, NJ",2018,1268
"Somerset, NJ",2018,1268
"Hunterdon, NJ",2018,1268
"Newark, NJ",2018,1082
"Warren County, NJ",2018,1020
"Las Cruces, NM",2018,612
"Farmington, NM",2018,656
"Santa Fe, NM",2018,854
"Albuquerque, NM",2018,707
"Elmira, NY",2018,640
"Watertown, NY",2018,759
"Fort Drum, NY",2018,759
"Buffalo, NY",2018,660
"Cheektowaga, NY",2018,660
"Niagara Falls, NY",2018,660
"Utica, NY",2018,600
"Rome, NY",2018,600
"Poughkeepsie, NY",2018,1057
"Newburgh, NY",2018,1057
"Middletown, NY",2018,1057
"Syracuse, NY",2018,719
"New York, NY",2018,1558
"Albany, NY",2018,837
"Schenectady, NY",2018,837
"Troy, NY",2018,837
"Nassau, NY",2018,1527
"Suffolk, NY",2018,1527
"Binghamton, NY",2018,607
"Ithaca, NY",2018,978
"Kingston, NY",2018,918
"Glens Falls, NY",2018,737
"Rochester, NY",2018,741
"Westchester County, NY",2018,1384
"Yates County, NY",2018,634
"Burlington, NC",2018,601
"Brunswick County, NC",2018,747
"Hickory, NC",2018,556
"Lenoir, NC",2018,556
"Morganton, NC",2018,556
"Craven County, NC",2018,689
"Fayetteville, NC",2018,678
"Virginia Beach, NC",2018,912
"Norfolk, NC",2018,912
"Newport News, NC",2018,912
"Davidson County, NC",2018,584
"Gates County, NC",2018,569
"Haywood County, NC",2018,608
"Hoke County, NC",2018,523
"Iredell County, NC",2018,721
"Jones County, NC",2018,514
"Lincoln County, NC",2018,637
"Asheville, NC",2018,660
"Rocky Mount, NC",2018,553
"Wilmington, NC",2018,776
"Jacksonville, NC",2018,673
"Durham, NC",2018,847
"Chapel Hill, NC",2018,847
"Pamlico County, NC",2018,594
"Pender County, NC",2018,693
"Person County, NC",2018,537
"Greenville, NC",2018,595
"Greensboro, NC",2018,692
"High Point, NC",2018,692
"Rockingham County, NC",2018,514
"Rowan County, NC",2018,619
"Charlotte, NC",2018,838
"Concord, NC",2018,838
"Gastonia, NC",2018,838
"Raleigh, NC",2018,893
"Goldsboro, NC",2018,568
"Winston, NC",2018,594
"Salem, NC",2018,594
"Fargo, ND",2018,643
"Grand Forks, ND",2018,745
"Bismarck, ND",2018,662
"Oliver County, ND",2018,659
"Sioux County, ND",2018,555
"Lima, OH",2018,549
"Wheeling, OH",2018,569
"Brown County, OH",2018,526
"Springfield, OH",2018,572
"Hocking County, OH",2018,586
"Weirton, OH",2018,558
"Steubenville, OH",2018,558
"Huntington, OH",2018,575
"Ashland, OH",2018,575
"Cleveland, OH",2018,634
"Elyria, OH",2018,634
"Dayton, OH",2018,583
"Perry County, OH",2018,535
"Columbus, OH",2018,714
"Mansfield, OH",2018,523
"Canton, OH",2018,539
"Massillon, OH",2018,539
"Akron, OH",2018,629
"Youngstown, OH",2018,555
"Warren, OH",2018,555
"Boardman, OH",2018,555
"Union County, OH",2018,668
"Cincinnati, OH",2018,643
"Toledo, OH",2018,557
"Lawton, OK",2018,558
"Cotton County, OK",2018,607
"Grady County, OK",2018,528
"Le Flore County, OK",2018,551
"Lincoln County, OK",2018,545
"Oklahoma City, OK",2018,669
"Okmulgee County, OK",2018,589
"Pawnee County, OK",2018,561
"Fort Smith, OK",2018,524
"Tulsa, OK",2018,649
"Corvallis, OR",2018,801
"Bend, OR",2018,806
"Redmond, OR",2018,806
"Medford, OR",2018,676
"Grants Pass, OR",2018,697
"Eugene, OR",2018,727
"Springfield, OR",2018,727
"Albany, OR",2018,689
"Salem, OR",2018,668
"Portland, OR",2018,1132
"Vancouver, OR",2018,1132
"Hillsboro, OR",2018,1132
"Gettysburg, PA",2018,746
"Armstrong County, PA",2018,562
"Reading, PA",2018,693
"Altoona, PA",2018,623
"Johnstown, PA",2018,571
"State College, PA",2018,839
"Columbia County, PA",2018,638
"Erie, PA",2018,593
"Chambersburg, PA",2018,677
"Waynesboro, PA",2018,677
"Lancaster, PA",2018,788
"Lebanon, PA",2018,677
"Williamsport, PA",2018,667
"Sharon, PA",2018,552
"East Stroudsburg, PA",2018,849
"Montour County, PA",2018,683
"Allentown, PA",2018,824
"Bethlehem, PA",2018,824
"Easton, PA",2018,824
"Harrisburg, PA",2018,837
"Carlisle, PA",2018,837
"Philadelphia, PA",2018,1047
"Camden, PA",2018,1047
"Wilmington, PA",2018,1047
"Pike County, PA",2018,926
"Pittsburgh, PA",2018,710
"Scranton, PA",2018,682
", PA",2018,682
"Wilkes, PA",2018,682
"Barre, PA",2018,682
"York, PA",2018,728
"Hanover, PA",2018,728
"Newport, RI",2018,1021
"Middleton, RI",2018,1021
"Portsmouth, RI",2018,1021
"Providence, RI",2018,849
"Fall River, RI",2018,849
"Westerly, RI",2018,873
"Hopkinton, RI",2018,873
"New Shoreham, RI",2018,873
"Anderson, SC",2018,595
"Beaufort County, SC",2018,920
"Chester County, SC",2018,515
"Darlington County, SC",2018,587
"Charleston, SC",2018,884
"North Charleston, SC",2018,884
"Augusta, SC",2018,636
"Richmond County, SC",2018,636
"Florence, SC",2018,569
"Myrtle Beach, SC",2018,800
"North Myrtle Beach, SC",2018,800
"Conway, SC",2018,800
"Jasper County, SC",2018,740
"Kershaw County, SC",2018,615
"Lancaster County, SC",2018,695
"Laurens County, SC",2018,536
"Greenville, SC",2018,709
"Mauldin, SC",2018,709
"Easley, SC",2018,709
"Columbia, SC",2018,776
"Spartanburg, SC",2018,605
"Sumter, SC",2018,608
"Union County, SC",2018,502
"Charlotte, SC",2018,838
"Concord, SC",2018,838
"Gastonia, SC",2018,838
"Custer County, SD",2018,635
"Meade County, SD",2018,600
"Rapid City, SD",2018,676
"Sioux Falls, SD",2018,639
"Sioux City, SD",2018,606
"Campbell County, TN",2018,461
"Crockett County, TN",2018,504
"Grainger County, TN",2018,503
"Hickman County, TN",2018,603
"Morristown, TN",2018,511
"Macon County, TN",2018,480
"Jackson, TN",2018,603
"Maury County, TN",2018,649
"Clarksville, TN",2018,660
"Morgan County, TN",2018,493
"Cleveland, TN",2018,571
"Roane County, TN",2018,566
"Chattanooga, TN",2018,656
"Smith County, TN",2018,492
"Kingsport, TN",2018,514
"Bristol, TN",2018,514
"Memphis, TN",2018,705
"Knoxville, TN",2018,694
"Johnson City, TN",2018,530
"Nashville, TN",2018,816
"Davidson, TN",2018,816
"Murfreesboro, TN",2018,816
", TN",2018,816
"Franklin, TN",2018,816
"Aransas County, TX",2018,745
"Atascosa County, TX",2018,614
"Austin County, TX",2018,758
"Texarkana, TX",2018,627
"Brazoria County, TX",2018,953
"Brownsville, TX",2018,545
"Harlingen, TX",2018,545
"Killeen, TX",2018,580
"Temple, TX",2018,580
"Odessa, TX",2018,959
"El Paso, TX",2018,690
"Falls County, TX",2018,524
"Sherman, TX",2018,685
"Denison, TX",2018,685
"McAllen, TX",2018,584
"Edinburg, TX",2018,584
"Mission, TX",2018,584
"Hood County, TX",2018,758
"Hudspeth County, TX",2018,681
"Kendall County, TX",2018,913
"Lampasas County, TX",2018,524
"Lubbock, TX",2018,689
"Lynn County, TX",2018,607
"Waco, TX",2018,639
"Martin County, TX",2018,558
"Medina County, TX",2018,561
"Midland, TX",2018,1085
"Newton County, TX",2018,571
"Oldham County, TX",2018,662
"Beaumont, TX",2018,699
"Port Arthur, TX",2018,699
"Amarillo, TX",2018,616
"College Station, TX",2018,756
"Bryan, TX",2018,756
"Dallas, TX",2018,878
"Rusk County, TX",2018,568
"Corpus Christi, TX",2018,789
"Tyler, TX",2018,728
"Somervell County, TX",2018,567
"Fort Worth, TX",2018,838
"Arlington, TX",2018,838
"Abilene, TX",2018,605
"San Angelo, TX",2018,695
"Longview, TX",2018,747
"Victoria, TX",2018,744
"Houston, TX",2018,871
"The Woodlands, TX",2018,871
"Sugar Land, TX",2018,871
"Laredo, TX",2018,622
"Wichita Falls, TX",2018,625
"Austin, TX",2018,1023
"Round Rock, TX",2018,1023
"San Antonio, TX",2018,801
"New Braunfels, TX",2018,801
"Wise County, TX",2018,728
"Box Elder County, UT",2018,524
"Logan, UT",2018,573
"Salt Lake City, UT",2018,834
"Tooele County, UT",2018,732
"Provo, UT",2018,720
"Orem, UT",2018,720
"St. George, UT",2018,683
"Ogden, UT",2018,690
"Clearfield, UT",2018,690
"Burlington, VT",2018,1121
"South Burlington, VT",2018,1121
"Buckingham County, VA",2018,639
"Culpeper County, VA",2018,872
"Floyd County, VA",2018,596
"Franklin County, VA",2018,547
"Giles County, VA",2018,534
"Pulaski County, VA",2018,596
"Rappahannock County, VA",2018,857
"Warren County, VA",2018,770
"Kingsport, VA",2018,514
"Bristol, VA",2018,514
"Charlottesville, VA",2018,1027
"Harrisonburg, VA",2018,656
"Lynchburg, VA",2018,636
"Washington, VA",2018,1561
"Arlington, VA",2018,1561
"Alexandria, VA",2018,1561
"Blacksburg, VA",2018,772
"Christiansburg, VA",2018,772
"Radford, VA",2018,772
"Richmond, VA",2018,907
"Roanoke, VA",2018,667
"Staunton, VA",2018,660
"Waynesboro, VA",2018,660
"Virginia Beach, VA",2018,912
"Norfolk, VA",2018,912
"Newport News, VA",2018,912
"Winchester, VA",2018,704
"Lewiston, WA",2018,584
"Columbia County, WA",2018,626
"Longview, WA",2018,682
"Wenatchee, WA",2018,695
"Kennewick, WA",2018,708
"Richland, WA",2018,708
"Bremerton, WA",2018,882
"Silverdale, WA",2018,882
"Pend Oreille County, WA",2018,560
"Tacoma, WA",2018,881
"Mount Vernon, WA",2018,748
"Anacortes, WA",2018,748
"Portland, WA",2018,1132
"Vancouver, WA",2018,1132
"Hillsboro, WA",2018,1132
"Seattle, WA",2018,1529
"Bellevue, WA",2018,1529
"Spokane, WA",2018,652
"Stevens County, WA",2018,583
"Olympia, WA",2018,904
"Tumwater, WA",2018,904
"Walla Walla County, WA",2018,665
"Bellingham, WA",2018,790
"Yakima, WA",2018,673
"Martinsburg, WV",2018,752
"Boone County, WV",2018,484
"Fayette County, WV",2018,495
"Winchester, WV",2018,704
"Weirton, WV",2018,558
"Steubenville, WV",2018,558
"Jefferson County, WV",2018,733
"Charleston, WV",2018,650
"Lincoln County, WV",2018,519
"Cumberland, WV",2018,606
"Wheeling, WV",2018,569
"Morgantown, WV",2018,717
"Putnam County, WV",2018,609
"Raleigh County, WV",2018,641
"Huntington, WV",2018,575
"Ashland, WV",2018,575
"Parkersburg, WV",2018,582
"Vienna, WV",2018,582
"Columbia County, WI",2018,648
"Madison, WI",2018,924
"Duluth, WI",2018,662
"Eau Claire, WI",2018,581
"Fond du Lac, WI",2018,588
"Green County, WI",2018,585
"Iowa County, WI",2018,595
"Kenosha County, WI",2018,676
"Green Bay, WI",2018,591
"La Crosse, WI",2018,596
"Onalaska, WI",2018,596
"Wausau, WI",2018,603
"Oconto County, WI",2018,568
"Appleton, WI",2018,641
"Racine, WI",2018,623
"Janesville, WI",2018,615
"Beloit, WI",2018,615
"Minneapolis, WI",2018,864
"St. Paul, WI",2018,864
"Bloomington, WI",2018,864
"Sheboygan, WI",2018,586
"Milwaukee, WI",2018,742
"Waukesha, WI",2018,742
"West Allis, WI",2018,742
"Oshkosh, WI",2018,603
"Neenah, WI",2018,603
"Cheyenne, WY",2018,664
"Casper, WY",2018,718
"Arecibo, PR",2018,321
"Fajardo, PR",2018,377
"Mayagüez, PR",2018,438
"Barranquitas, PR",2018,326
"Aibonito, PR",2018,326
"Guayama, PR",2018,351
"Quebradillas Municipio, PR",2018,340
"San German, PR",2018,346
"Caguas, PR",2018,407
"Aguadilla, PR",2018,352
"Isabela, PR",2018,352
"Utuado Municipio, PR",2018,312
"Ponce, PR",2018,381
"San Juan, PR",2018,439
"Guaynabo, PR",2018,439
"Yauco, PR",2018,337
"Daphne, AL",2019,773
"Fairhope, AL",2019,773
"Foley, AL",2019,773
"Anniston, AL",2019,513
"Oxford, AL",2019,513
"Jacksonville, AL",2019,513
"Chilton County, AL",2019,549
"Gadsden, AL",2019,500
"Henry County, AL",2019,549
"Dothan, AL",2019,519
"Florence, AL",2019,534
"Muscle Shoals, AL",2019,534
"Auburn, AL",2019,627
"Opelika, AL",2019,627
"Huntsville, AL",2019,685
"Mobile, AL",2019,681
"Montgomery, AL",2019,696
"Decatur, AL",2019,528
"Pickens County, AL",2019,481
"Columbus, AL",2019,714
"Birmingham, AL",2019,763
"Hoover, AL",2019,763
"Tuscaloosa, AL",2019,705
"Walker County, AL",2019,502
"Anchorage, AK",2019,1005
"Fairbanks, AK",2019,1025
"Matanuska, AK",2019,815
"Susitna Borough, AK",2019,815
"Sierra Vista, AZ",2019,642
"Douglas, AZ",2019,642
"Flagstaff, AZ",2019,1007
"Lake Havasu City, AZ",2019,615
"Kingman, AZ",2019,615
"Tucson, AZ",2019,683
"Phoenix, AZ",2019,868
"Mesa, AZ",2019,868
"Scottsdale, AZ",2019,868
"Prescott, AZ",2019,724
"Yuma, AZ",2019,603
"Jonesboro, AR",2019,609
"Memphis, AR",2019,742
"Hot Springs, AR",2019,587
"Grant County, AR",2019,609
"Pine Bluff, AR",2019,545
"Little River County, AR",2019,491
"Texarkana, AR",2019,625
"Poinsett County, AR",2019,491
"Little Rock, AR",2019,702
